date,payems_yoy_lag1,usspriv_chg_lag1,manemp_chg_lag1,uscons_chg_lag1,ustrade_chg_lag1,usgovt_chg_lag1,unrate_lag1,unrate_chg_lag1,u6rate_lag1,civpart_lag1,ahetpi_yoy_lag1,awhaetp_lag1,adp_level_k,adp_chg_k,empire_emp,philly_emp,umcsent,jolts_openings,jolts_hires,jolts_seps,jolts_quits,jolts_layoffs,jolts_openings_fp,jolts_fp_surprise,indpro_lag1,indpro_yoy_lag1,rsxfs_lag1,rsxfs_yoy_lag1,houst_lag1,houst_yoy_lag1,permit_lag1,permit_yoy_lag1,icsa_monthly_mean,ccsa_monthly_mean,ic4w_monthly_mean,icsa_chg,ccsa_chg,icsa_ref_week,ccsa_ref_week,ism_mfg_emp,ism_serv_emp,ism_mfg_emp_chg,ism_serv_emp_chg,ism_composite_emp,yc_2s10s_m,y10_m,ffr_m,oil_m,vix_m,beie10_m,nfp_chg_lag1,nfp_chg_lag2,nfp_chg_lag3,nfp_chg_3m_avg,nfp_chg_6m_avg,nfp_chg_12m_avg,target_nfp_chg_k
1955-07-01,3.875651907147981,249.0,92.0,13.0,27.100000000000364,29.0,4.2,-0.09999999999999964,,58.8,,,,,,,,,,,,,,,20.5996,13.839505285902941,,,,,,,,,,,,,,,,,,,,,1.68,,,,278.0,264.0,286.0,276.0,243.16666666666666,157.91666666666666,197.0
1955-08-01,4.40667554008396,168.0,29.0,16.0,26.0,29.0,4.0,-0.20000000000000018,,59.3,,,,,,,,,,,,,,,20.7611,14.56169780710952,,,,,,,,,,,,,,,,,,,,,1.96,,,,197.0,278.0,264.0,246.33333333333334,248.5,179.33333333333334,124.0
1955-09-01,4.679883668537266,150.0,65.0,-10.0,16.699999999999818,-26.0,4.2,0.20000000000000018,,59.7,,,,,,,,,,,,,,,20.7342,14.58334484645183,,,,,,,,,,,,,,,,,,,,,2.18,,,,124.0,197.0,278.0,199.66666666666666,244.5,190.41666666666666,155.0
1955-10-01,4.868469500470485,111.0,-11.0,-1.0,33.0,44.0,4.1,-0.10000000000000053,,59.7,,,,,,,,,,,,,,,20.8688,15.155996512564695,,,,,,,,,,,,,,,,,,,,,2.24,,,,155.0,124.0,197.0,158.66666666666666,217.33333333333334,198.33333333333334,163.0
1955-11-01,5.081525070491599,112.0,72.0,-20.0,2.100000000000364,51.0,4.3,0.20000000000000018,,59.8,,,,,,,99.7,,,,,,,,21.2189,15.711894076138222,,,,,,,,,,,,,,,,,,,,,2.35,,,,163.0,155.0,124.0,147.33333333333334,196.83333333333334,207.25,163.0
1955-12-01,4.904432696217964,198.0,73.0,-3.0,22.199999999999818,-35.0,4.2,-0.09999999999999964,,59.9,,,,,,,,,,,,,,,21.2727,14.161899344202467,,,,,,,,,,,,,,,,,,,,,2.48,,,,163.0,163.0,155.0,160.33333333333334,180.0,201.0,213.0
1956-01-01,5.015102065638244,164.0,46.0,5.0,38.69999999999982,49.0,4.2,0.0,,60.2,,,,,,,,,,,,,,,21.3535,13.12393384261663,,,,,,,,,,,,,,,,,,,,,2.45,,,,213.0,163.0,163.0,179.66666666666666,169.16666666666666,206.16666666666666,170.0
1956-02-01,5.008485534184581,135.0,23.0,30.0,13.100000000000364,35.0,4.0,-0.20000000000000018,,60.2,,,,,,,,,,,,,,,21.4882,11.297456880924027,,,,,,,,,,,,,,,,,,,,,2.5,,,,170.0,213.0,163.0,182.0,164.66666666666666,206.58333333333334,192.0
1956-03-01,5.082185158327279,147.0,7.0,53.0,14.399999999999636,45.0,3.9,-0.10000000000000009,,59.9,,,,,,,,,,,,,,,21.2997,8.953215955476912,,,,,,,,,,,,,,,,,,,,,2.5,,,,192.0,170.0,213.0,191.66666666666666,176.0,210.25,127.0
1956-04-01,4.667547335975342,87.0,-60.0,13.0,59.0,40.0,4.2,0.30000000000000027,,59.8,,,,,,,,,,,,,,,21.2997,6.460706449210529,,,,,,,,,,,,,,,,,,,,,2.62,,,,127.0,192.0,170.0,163.0,171.33333333333334,194.33333333333334,81.0
1956-05-01,4.233004298678544,57.0,80.0,34.0,-96.09999999999945,24.0,4.0,-0.20000000000000018,,59.9,,,,,,,98.2,,,,,,,,21.4612,5.983851453122302,,,,,,,,,,,,,,,,,,,,,2.75,,,,81.0,127.0,192.0,133.33333333333334,157.66666666666666,177.25,131.0
1956-06-01,3.9475768134304756,40.0,-16.0,40.0,44.599999999999454,91.0,4.3,0.2999999999999998,,60.2,,,,,,,,,,,,,,,21.2728,3.403556186383816,,,,,,,,,,,,,,,,,,,,,2.71,,,,131.0,81.0,127.0,113.0,152.33333333333334,166.16666666666666,80.0
1956-07-01,3.536129159283319,80.0,-58.0,129.0,2.0,0.0,4.3,0.0,,60.1,,,,,,,,,,,,,,,21.0843,2.3529583098701012,,,,,,,,,,,,,,,,,,,,,2.75,,,,80.0,131.0,81.0,97.33333333333333,130.16666666666666,149.66666666666666,-631.0
1956-08-01,1.8985231529605517,-669.0,-367.0,-85.0,-21.899999999999636,38.0,4.4,0.10000000000000053,,60.1,,,,,,,99.9,,,,,,,,20.438,-1.5562759198693765,,,,,,,,,,,,,,,,,,,,,2.73,,,,-631.0,80.0,131.0,-140.0,-3.3333333333333335,80.66666666666667,676.0
1956-09-01,2.9739195085206616,630.0,425.0,43.0,1.0999999999994543,46.0,4.1,-0.3000000000000007,,60.0,,,,,,,,,,,,,,,21.2727,2.5971583181410463,,,,,,,,,,,,,,,,,,,,,2.95,,,,676.0,-631.0,80.0,41.666666666666664,77.33333333333333,126.66666666666667,-27.0
1956-10-01,2.6099169039909498,-57.0,-30.0,-31.0,-11.899999999999636,30.0,3.9,-0.19999999999999973,,60.0,,,,,,,,,,,,,,,21.7574,4.258031127808026,,,,,,,,,,,,,,,,,,,,,2.96,,,,-27.0,676.0,-631.0,6.0,51.666666666666664,111.5,173.0
1956-11-01,2.6210892687005494,135.0,74.0,-16.0,23.300000000000182,38.0,3.9,0.0,,59.8,,,,,,,100.2,,,,,,,,21.9459,3.4261908015966958,,,,,,,,,,,,,,,,,,,,,2.88,,,,173.0,-27.0,676.0,274.0,67.0,112.33333333333333,44.0
1956-12-01,2.382152271670024,10.0,-21.0,-8.0,4.399999999999636,34.0,4.3,0.3999999999999999,,59.8,,,,,,,,,,,,,,,21.7574,2.278507194667334,,,,,,,,,,,,,,,,,,,,,2.94,,,,44.0,173.0,-27.0,63.333333333333336,52.5,102.41666666666667,108.0
1957-01-01,2.169674741820282,77.0,41.0,1.0,0.6999999999998181,31.0,4.2,-0.09999999999999964,,59.8,,,,,,,,,,,,,,,22.0806,3.4050624019481557,,,,,,,,,,,,,,,,,,,,,2.84,,,,108.0,44.0,173.0,108.33333333333333,57.166666666666664,93.66666666666667,-42.0
1957-02-01,1.7546897546897533,-78.0,13.0,-110.0,-15.699999999999818,36.0,4.2,0.0,,59.5,,,,,,,,,,,,,,,21.9998,2.380841578168491,,,,,,,,,,,,,,,,,,,,,3.0,,,,-42.0,108.0,44.0,36.666666666666664,155.33333333333334,76.0,210.0
1957-03-01,1.7827362125481638,184.0,28.0,69.0,16.699999999999818,26.0,3.9,-0.30000000000000027,,59.9,,,,,,,,,,,,,,,22.2152,4.298182603510847,,,,,,,,,,,,,,,,,,,,,2.96,,,,210.0,-42.0,108.0,92.0,77.66666666666667,77.5,59.0
1957-04-01,1.6483726622557038,33.0,-4.0,8.0,5.0,26.0,3.7,-0.19999999999999973,,59.8,,,,,,,,,,,,,,,22.1883,4.171889744925994,,,,,,,,,,,,,,,,,,,,,3.0,,,,59.0,210.0,-42.0,75.66666666666667,92.0,71.83333333333333,82.0
1957-05-01,1.647732696897375,53.0,-24.0,-25.0,9.300000000000182,29.0,3.9,0.19999999999999973,,59.5,,,,,,,92.9,,,,,,,,21.8921,2.007809442156061,,,,,,,,,,,,,,,,,,,,,3.0,,,,82.0,59.0,210.0,117.0,76.83333333333333,71.91666666666667,-88.0
1957-06-01,1.2265264922104224,-100.0,-39.0,-13.0,-6.0,12.0,4.1,0.19999999999999973,,59.5,,,,,,,,,,,,,,,21.8113,2.531401602045791,,,,,,,,,,,,,,,,,,,,,3.0,,,,-88.0,82.0,59.0,17.666666666666668,54.833333333333336,53.666666666666664,-83.0
1957-07-01,0.9146921233788463,-72.0,-58.0,0.0,0.4000000000005457,-11.0,4.3,0.20000000000000018,,59.8,,,,,,,,,,,,,,,21.8652,3.70370370370372,,,,,,,,,,,,,,,,,,,,,2.99,,,,-83.0,-88.0,82.0,-29.666666666666668,23.0,40.083333333333336,56.0
1957-08-01,2.24809931671639,4.0,-19.0,-24.0,13.799999999999272,52.0,4.2,-0.09999999999999964,,60.0,,,,,,,,,,,,,,,21.9998,7.641647910754479,,,,,,,,,,,,,,,,,,,,,3.24,,,,56.0,-83.0,-88.0,-38.333333333333336,39.333333333333336,97.33333333333333,5.0
1957-09-01,0.9443103874142711,2.0,13.0,-25.0,-1.199999999999818,3.0,4.1,-0.10000000000000053,,59.3,,,,,,,,,,,,,,,21.9998,3.4179958350373907,,,,,,,,,,,,,,,,,,,,,3.47,,,,5.0,56.0,-83.0,-7.333333333333333,5.166666666666667,41.416666666666664,-194.0
1957-10-01,0.6273287202494204,-186.0,-157.0,-15.0,2.699999999999818,-8.0,4.4,0.3000000000000007,,59.6,,,,,,,,,,,,,,,21.8113,0.24773180619006574,,,,,,,,,,,,,,,,,,,,,3.5,,,,-194.0,5.0,56.0,-44.333333333333336,-37.0,27.5,-171.0
1957-11-01,-0.02652670670936219,-190.0,-111.0,-6.0,-20.199999999999818,19.0,4.5,0.09999999999999964,,59.5,,,,,,,83.7,,,,,,,,21.4882,-2.085583184102735,,,,,,,,,,,,,,,,,,,,,3.28,,,,-171.0,-194.0,5.0,-120.0,-79.16666666666667,-1.1666666666666667,-205.0
1957-12-01,-0.4979080290036131,-206.0,-133.0,-20.0,-1.0999999999994543,1.0,5.1,0.5999999999999996,,59.5,,,,,,,,,,,,,,,20.9765,-3.589123700442143,,,,,,,,,,,,,,,,,,,,,2.98,,,,-205.0,-171.0,-194.0,-190.0,-98.66666666666667,-21.916666666666668,-174.0
1958-01-01,-1.0296812711368064,-251.0,-134.0,-10.0,-25.700000000000728,77.0,5.2,0.10000000000000053,,59.6,,,,,,,,,,,,,,,20.5726,-6.829524560021005,,,,,,,,,,,,,,,,,,,,,2.72,,,,-174.0,-205.0,-171.0,-183.33333333333334,-113.83333333333333,-45.416666666666664,-308.0
1958-02-01,-1.5334581277062442,-283.0,-202.0,-10.0,4.300000000000182,-25.0,5.8,0.5999999999999996,,59.3,,,,,,,78.5,,,,,,,,20.1956,-8.20098364530587,,,,,,,,,,,,,,,,,,,,,1.67,,,,-308.0,-174.0,-205.0,-229.0,-174.5,-67.58333333333333,-500.0
1958-03-01,-2.8645686196960285,-511.0,-222.0,-133.0,-33.80000000000018,11.0,6.4,0.6000000000000005,,59.3,,,,,,,,,,,,,,,19.7648,-11.030285570240183,,,,,,,,,,,,,,,,,,,,,1.2,,,,-500.0,-308.0,-174.0,-327.3333333333333,-258.6666666666667,-126.75,-277.0
1958-04-01,-3.493490857099857,-293.0,-238.0,61.0,-9.0,16.0,6.7,0.2999999999999998,,59.3,,,,,,,,,,,,,,,19.5225,-12.014440042725226,,,,,,,,,,,,,,,,,,,,,1.26,,,,-277.0,-500.0,-308.0,-361.6666666666667,-272.5,-154.75,-272.0
1958-05-01,-4.153048574326612,-292.0,-164.0,-30.0,-57.79999999999927,20.0,7.4,0.7000000000000002,,59.6,,,,,,,80.9,,,,,,,,19.1993,-12.300327515405096,,,,,,,,,,,,,,,,,,,,,0.63,,,,-272.0,-277.0,-500.0,-349.6666666666667,-289.3333333333333,-184.25,-113.0
1958-06-01,-4.206961429915335,-139.0,-92.0,-8.0,30.899999999999636,26.0,7.4,0.0,,59.8,,,,,,,,,,,,,,,19.3878,-11.111212995098875,,,,,,,,,,,,,,,,,,,,,0.93,,,,-113.0,-272.0,-277.0,-220.66666666666666,-274.0,-186.33333333333334,0.0
1958-07-01,-4.057135319501759,-32.0,-6.0,-19.0,1.5,32.0,7.3,-0.10000000000000053,,59.5,,,,,,,,,,,,,,,19.8994,-8.990542048552042,,,,,,,,,,,,,,,,,,,,,0.68,,,,0.0,-113.0,-272.0,-128.33333333333334,-245.0,-179.41666666666666,125.0
1958-08-01,-3.9229712177399567,79.0,42.0,11.0,7.199999999999818,46.0,7.5,0.20000000000000018,,59.6,,,,,,,,,,,,,,,20.1956,-8.20098364530587,,,,,,,,,,,,,,,,,,,,,1.53,,,,125.0,0.0,-113.0,4.0,-172.83333333333334,-173.66666666666666,194.0
1958-09-01,-3.566857400993828,154.0,74.0,26.0,12.600000000000364,40.0,7.4,-0.09999999999999964,,59.8,,,,,,,,,,,,,,,20.5995,-6.365057864162404,,,,,,,,,,,,,,,,,,,,,1.76,,,,194.0,125.0,0.0,106.33333333333333,-57.166666666666664,-157.91666666666666,273.0
1958-10-01,-2.6976990214229057,269.0,134.0,41.0,24.399999999999636,4.0,7.1,-0.3000000000000007,,59.7,,,,,,,,,,,,,,,20.7881,-4.691146332405671,,,,,,,,,,,,,,,,,,,,,1.8,,,,273.0,194.0,125.0,197.33333333333334,34.5,-119.0,-21.0
1958-11-01,-2.4221518867388103,-36.0,-155.0,43.0,11.0,15.0,6.7,-0.39999999999999947,,59.6,,,,,,,90.8,,,,,,,,21.0304,-2.1304716076730457,,,,,,,,,,,,,,,,,,,,,2.27,,,,-21.0,273.0,194.0,148.66666666666666,76.33333333333333,-106.5,459.0
1958-12-01,-1.1682331899996234,462.0,324.0,65.0,14.800000000000182,-3.0,6.2,-0.5,,59.2,,,,,,,,,,,,,,,21.6497,3.209305651562455,,,,,,,,,,,,,,,,,,,,,2.42,,,,459.0,-21.0,273.0,237.0,171.66666666666666,-51.166666666666664,141.0
1959-01-01,-0.570784972510685,69.0,50.0,-72.0,23.699999999999818,72.0,6.2,0.0,,59.2,,,,,,,,,,,,,,,21.6767,5.366847165647504,,,,,,,,,,,,,,,,,,,,,2.48,,,,141.0,459.0,-21.0,193.0,195.16666666666666,-24.916666666666668,393.0
1959-02-01,0.7719486903756012,388.0,121.0,83.0,20.600000000000364,5.0,6.0,-0.20000000000000018,,59.3,,,,,,,,,,,,,,,21.9998,8.93362910733031,,,1657.0,,,,,,,,,,,,,,,,,,2.43,,,,393.0,141.0,459.0,331.0,239.83333333333334,33.5,210.0
1959-03-01,2.1560415697223556,199.0,117.0,-13.0,31.0,11.0,5.9,-0.09999999999999964,,59.0,,,,,,,,,,,,,,,22.4306,13.487614344693588,,,1667.0,,,,,,,,,,,,,,,,,,2.8,,,,210.0,393.0,141.0,248.0,242.5,92.66666666666667,326.0
1959-04-01,3.3431450905475835,310.0,144.0,33.0,50.30000000000018,16.0,5.6,-0.3000000000000007,,59.3,,,,,,,,,,,,,,,22.7538,16.551671148674597,,,1620.0,,,,,,,,,,,,,,,,,,2.96,,,,326.0,210.0,393.0,309.6666666666667,251.33333333333334,142.91666666666666,307.0
1959-05-01,4.495659160836429,297.0,126.0,72.0,-36.20000000000073,10.0,5.2,-0.39999999999999947,,59.4,,,,,,,95.3,,,,,,,,23.2384,21.03774616782903,,,1590.0,,,,,,,,,,,,,,,,,,2.9,,,,307.0,326.0,210.0,281.0,306.0,191.16666666666666,229.0
1959-06-01,5.177357897631296,218.0,102.0,2.0,60.900000000000546,11.0,5.1,-0.10000000000000053,,59.2,,,,,,,,,,,,,,,23.5885,21.6667182454946,,,1498.0,,,,,,,,,,,,,,,,,,3.39,,,,229.0,307.0,326.0,287.3333333333333,267.6666666666667,219.66666666666666,131.0
1959-07-01,5.434654515457438,141.0,67.0,13.0,11.5,-10.0,5.0,-0.09999999999999964,,59.2,,,,,,,,,,,,,,,23.6155,18.674432394946592,,,1503.0,,,,,,,,,,,,,,,,,,3.47,,,,131.0,229.0,307.0,222.33333333333334,266.0,230.58333333333334,123.0
1959-08-01,5.417425890005689,93.0,69.0,-13.0,3.5999999999994543,30.0,5.1,0.09999999999999964,,59.4,,,,,,,,,,,,,,,23.05,14.13377171265029,,,1547.0,,,,,,,,,,,,,,,,,,3.5,,,,123.0,131.0,229.0,161.0,221.0,230.41666666666666,-468.0
1959-09-01,4.104776218452955,-476.0,-421.0,-2.0,17.600000000000364,8.0,5.2,0.10000000000000053,,59.2,,,,,,,,,,,,,,,22.2691,8.105051093473147,,,1430.0,,,,,,,,,,,,,,,,,,3.76,,,,-468.0,123.0,131.0,-71.33333333333333,108.0,175.25,92.0
1959-10-01,3.731604084960982,34.0,52.0,-34.0,-4.600000000000364,58.0,5.5,0.2999999999999998,,59.3,,,,,,,,,,,,,,,22.2421,6.994386211342074,,,1540.0,,,,,,,,,,,,,,,,,,3.98,,,,92.0,-468.0,123.0,-84.33333333333333,69.0,160.16666666666666,-70.0
1959-11-01,3.6379528017869367,-96.0,-96.0,-35.0,9.900000000000546,26.0,5.7,0.20000000000000018,,59.4,,,,,,,93.8,,,,,,,,22.0806,4.9937233718807095,,,1355.0,,,,,,,,,,,,,,,,,,4.0,,,,-70.0,92.0,-468.0,-148.66666666666666,6.166666666666667,156.08333333333334,276.0
1959-12-01,3.2535037732943195,257.0,142.0,9.0,9.399999999999636,19.0,5.8,0.09999999999999964,,59.1,,,,,,,,,,,,,,,22.2152,2.6120454325002207,,,1416.0,,,,,,,,,,,,,,,,,,3.99,,,,276.0,-70.0,92.0,99.33333333333333,14.0,140.83333333333334,540.0
1960-01-01,4.01075165594702,456.0,273.0,33.0,24.199999999999818,84.0,5.3,-0.5,,59.5,,,,,,,,,,,,,,,23.5885,8.819608150687142,,,1601.0,,,,,,,,,,,,,,,,,,3.99,,,,540.0,276.0,-70.0,248.66666666666666,82.16666666666667,174.08333333333334,100.0
1960-02-01,3.422386523876675,161.0,114.0,-37.0,26.200000000000728,-61.0,5.2,-0.09999999999999964,,59.1,,,,,,,100.0,,,,,,,,24.2078,10.03645487686251,,,1460.0,-11.888955944477974,1092.0,,,,,,,,,,,,,,,,3.97,,,,100.0,540.0,276.0,305.3333333333333,78.33333333333333,149.66666666666666,239.0
1960-03-01,3.4637868205283917,220.0,78.0,32.0,23.899999999999636,19.0,4.8,-0.40000000000000036,,59.1,,,,,,,,,,,,,,,23.9924,6.962809733132436,,,1503.0,-9.838032393521301,1088.0,,,,,,,,,,,,,,,,3.84,,,,239.0,100.0,540.0,293.0,196.16666666666666,152.08333333333334,-59.0
1960-04-01,2.7162636284755015,-258.0,-58.0,-172.0,-5.0,199.0,5.4,0.6000000000000005,,58.5,,,,,,,,,,,,,,,23.777,4.496831298508397,,,1109.0,-31.54320987654321,955.0,,,,,,,,,,,,,,,,3.92,,,,-59.0,239.0,100.0,93.33333333333333,171.0,120.0,359.0
1960-05-01,2.798147071510293,350.0,-53.0,123.0,98.19999999999982,9.0,5.2,-0.20000000000000018,,59.5,,,,,,,93.3,,,,,,,,23.5885,1.5065581107132964,,,1289.0,-18.93081761006289,1016.0,,,,,,,,,,,,,,,,3.85,,,,359.0,-59.0,239.0,179.66666666666666,242.5,124.33333333333333,-338.0
1960-06-01,1.7273576097105448,-236.0,-79.0,17.0,-74.39999999999964,-102.0,5.1,-0.10000000000000053,,59.5,,,,,,,,,,,,,,,23.5616,-0.11403862051423408,,,1271.0,-15.153538050734316,1052.0,,,,,,,,,,,,,,,,3.32,,,,-338.0,359.0,-59.0,-12.666666666666666,140.16666666666666,77.08333333333333,-127.0
1960-07-01,1.242525288277041,-127.0,-109.0,-22.0,-2.0,0.0,5.4,0.3000000000000007,,59.7,,,,,,,,,,,,,,,23.2654,-1.4825008998327394,,,1247.0,-17.032601463739184,958.0,,,,,,,,,,,,,,,,3.23,,,,-127.0,-338.0,359.0,-35.333333333333336,29.0,55.583333333333336,-42.0
1960-08-01,0.9330161326295494,-52.0,-53.0,3.0,2.5,10.0,5.5,0.09999999999999964,,59.5,,,,,,,97.2,,,,,,,,23.1846,0.5839479392624636,,,1197.0,-22.62443438914027,999.0,,,,,,,,,,,,,,,,2.98,,,,-42.0,-127.0,-338.0,-169.0,5.333333333333333,41.833333333333336,-34.0
1960-09-01,1.7549122543872864,-64.0,-53.0,-29.0,-5.0,30.0,5.6,0.09999999999999964,,59.5,,,,,,,,,,,,,,,23.1577,3.9902824990682095,,,1344.0,-6.013986013986017,994.0,,,,,,,,,,,,,,,,2.6,,,,-34.0,-42.0,-127.0,-67.66666666666667,-40.166666666666664,78.0,-45.0
1960-10-01,1.4954705397918655,-67.0,-30.0,-14.0,-1.199999999999818,22.0,5.5,-0.09999999999999964,,59.7,,,,,,,,,,,,,,,22.9153,3.026692623448324,,,1097.0,-28.76623376623376,984.0,,,,,,,,,,,,,,,,2.47,,,,-45.0,-34.0,-42.0,-40.333333333333336,-37.833333333333336,66.58333333333333,-85.0
1960-11-01,1.4693204392968173,-93.0,-99.0,-3.0,5.699999999999818,8.0,6.1,0.5999999999999996,,59.4,,,,,,,90.1,,,,,,,,22.8884,3.658415079300381,,,1246.0,-8.04428044280443,972.0,,,,,,,,,,,,,,,,2.44,,,,-85.0,-45.0,-34.0,-54.666666666666664,-111.83333333333333,65.33333333333333,-181.0
1960-12-01,0.6096878845508469,-195.0,-119.0,-20.0,-21.800000000000182,14.0,6.1,0.0,,59.8,,,,,,,,,,,,,,,22.5653,1.5759479995678616,,,1246.0,-12.005649717514121,979.0,,,,,,,,,,,,,,,,1.98,,,,-181.0,-85.0,-45.0,-103.66666666666667,-85.66666666666667,27.25,-219.0
1961-01-01,-0.7974305017166894,-300.0,-165.0,-74.0,-10.899999999999636,81.0,6.6,0.5,,59.7,,,,,,,,,,,,,,,22.1344,-6.1644445386523135,,,1063.0,-33.60399750156152,951.0,,,,,,,,,,,,,,,,1.45,,,,-219.0,-181.0,-85.0,-161.66666666666666,-101.0,-36.0,-59.0
1961-02-01,-1.088919187824744,-26.0,-84.0,47.0,1.3999999999996362,-33.0,6.6,0.0,,59.6,,,,,,,91.6,,,,,,,,22.1613,-8.453886763770345,,,1183.0,-18.972602739726028,969.0,-11.263736263736268,,,,,,,,,,,,,,,2.54,,,,-59.0,-219.0,-181.0,-153.0,-103.83333333333333,-49.25,-126.0
1961-03-01,-1.753710124190555,-149.0,-62.0,-21.0,-30.100000000000364,23.0,6.9,0.3000000000000007,,59.6,,,,,,,,,,,,,,,22.1344,-7.744118971007485,,,1226.0,-18.429807052561543,961.0,-11.672794117647056,,,,,,,,,,,,,,,2.02,,,,-126.0,-59.0,-219.0,-134.66666666666666,-119.16666666666667,-79.66666666666667,102.0
1961-04-01,-1.4599478458882764,78.0,1.0,22.0,42.20000000000073,24.0,6.9,0.0,,59.7,,,,,,,,,,,,,,,22.2691,-6.3418429574799156,,,1312.0,18.304779080252477,1000.0,4.712041884816753,,,,,,,,,,,,,,,1.49,,,,102.0,-126.0,-59.0,-27.666666666666668,-94.66666666666667,-66.25,-32.0
1961-05-01,-2.16372028533377,-50.0,23.0,-27.0,-62.600000000000364,18.0,7.0,0.09999999999999964,,59.3,,,,,,,92.5,,,,,,,,22.7268,-3.653051274985686,,,1166.0,-9.542280837858808,1002.0,-1.3779527559055094,,,,,,,,,,,,,,,1.98,,,,-32.0,102.0,-126.0,-18.666666666666668,-85.83333333333333,-98.83333333333333,159.0
1961-06-01,-1.2648003671408947,124.0,107.0,-17.0,20.199999999999818,35.0,7.1,0.09999999999999964,,59.4,,,,,,,,,,,,,,,23.0769,-2.0571608040200973,,,1228.0,-3.3831628638867017,1027.0,-2.376425855513309,,,,,,,,,,,,,,,1.73,,,,159.0,-32.0,102.0,76.33333333333333,-29.166666666666668,-57.416666666666664,191.0
1961-07-01,-0.6826378155589952,167.0,49.0,41.0,16.199999999999818,24.0,6.9,-0.1999999999999993,,59.7,,,,,,,,,,,,,,,23.4,0.578541525183307,,,1382.0,10.82598235765837,1070.0,11.69102296450939,,,,,,,,,,,,,,,1.17,,,,191.0,159.0,-32.0,106.0,39.166666666666664,-30.916666666666668,146.0
1961-08-01,-0.3369793392995257,110.0,48.0,-24.0,12.700000000000728,36.0,7.0,0.09999999999999964,,59.3,,,,,,,99.2,,,,,,,,23.6693,2.090611871673431,,,1335.0,11.528822055137855,1083.0,8.40840840840842,,,,,,,,,,,,,,,2.0,,,,146.0,191.0,159.0,165.33333333333334,73.33333333333333,-15.25,175.0
1961-09-01,0.047906839622635644,135.0,64.0,19.0,1.0,40.0,6.6,-0.40000000000000036,,59.3,,,,,,,,,,,,,,,23.8847,3.139344580852166,,,1312.0,-2.3809523809523836,1159.0,16.59959758551308,,,,,,,,,,,,,,,1.88,,,,175.0,146.0,191.0,170.66666666666666,123.5,2.1666666666666665,90.0
1961-10-01,0.2969000682316869,58.0,-13.0,16.0,-1.9000000000005457,32.0,6.7,0.10000000000000053,,59.0,,,,,,,,,,,,,,,23.8578,4.11297255545422,,,1429.0,30.26435733819508,1098.0,11.585365853658548,,,,,,,,,,,,,,,2.26,,,,90.0,175.0,146.0,137.0,121.5,13.416666666666666,134.0
1961-11-01,0.7018580769088789,125.0,63.0,17.0,9.199999999999818,9.0,6.5,-0.20000000000000018,,59.1,,,,,,,93.0,,,,,,,,24.3156,6.235472990685231,,,1415.0,13.56340288924558,1123.0,15.534979423868322,,,,,,,,,,,,,,,2.61,,,,134.0,90.0,175.0,133.0,149.16666666666666,31.666666666666668,220.0
1961-12-01,1.4473415985619242,213.0,116.0,6.0,23.900000000000546,7.0,6.1,-0.40000000000000036,,59.1,,,,,,,,,,,,,,,24.6926,9.427306528164925,,,1385.0,11.15569823434992,1152.0,17.67109295199183,,,,,,,,,,,,,,,2.33,,,,220.0,134.0,90.0,148.0,159.33333333333334,65.08333333333333,130.0
1962-01-01,2.102638532246659,106.0,50.0,10.0,7.399999999999636,24.0,6.0,-0.09999999999999964,,58.8,,,,,,,,,,,,,,,24.908,12.530721411016344,,,1365.0,28.410159924741297,1161.0,22.082018927444793,,,,,,,,,,,,,,4.1,2.15,,,,130.0,220.0,134.0,161.33333333333334,149.16666666666666,94.16666666666667,19.0
1962-02-01,2.250246819291024,4.0,13.0,-59.0,0.4000000000005457,15.0,5.8,-0.20000000000000018,,58.8,,,,,,,99.9,,,,,,,,24.6925,11.421712625161874,,,1361.0,15.046491969568887,1122.0,15.789473684210531,,,,,,,,,,,,,,4.0,2.37,,,,19.0,130.0,220.0,123.0,128.0,100.66666666666667,297.0
1962-03-01,3.0453535485557515,270.0,89.0,83.0,23.799999999999272,27.0,5.5,-0.2999999999999998,,59.0,,,,,,,,,,,,,,,25.0964,13.381885210351307,,,1278.0,4.241435562805873,1194.0,24.245577523413118,,,,,,,,,,,,,,3.86,2.85,,,,297.0,19.0,130.0,148.66666666666666,148.33333333333334,135.91666666666666,87.0
1962-04-01,3.011610354274219,64.0,40.0,-34.0,15.700000000000728,23.0,5.6,0.09999999999999964,,58.9,,,,,,,,,,,,,,,25.2311,13.300941663560707,,,1443.0,9.984756097560975,1134.0,13.39999999999999,,,,,,,,,,,,,,3.86,2.78,,,,87.0,297.0,19.0,134.33333333333334,147.83333333333334,134.66666666666666,327.0
1962-05-01,3.6828463274096945,306.0,73.0,77.0,39.69999999999982,21.0,5.6,0.0,,58.7,,,,,,,95.4,,,,,,,,25.285,11.256314131333923,,,1524.0,30.70325900514579,1235.0,23.25349301397206,,,,,,,,,,,,,,3.9,2.36,,,,327.0,87.0,297.0,237.0,180.0,164.58333333333334,26.0
1962-06-01,3.42468300301193,-10.0,-11.0,7.0,-16.199999999999818,36.0,5.5,-0.09999999999999964,,58.9,,,,,,,,,,,,,,,25.258,9.45144278477612,,,1483.0,20.76547231270358,1142.0,11.197663096397271,,,,,,,,,,,,,,4.0,2.68,,,,26.0,327.0,87.0,146.66666666666666,147.66666666666666,153.5,16.0
